"Notes","County","County Code",Deaths,Population,Crude Rate,Age Adjusted Rate
,"Perry County, IN","18123",12,57767,Unreliable,Unreliable
,"Pike County, IN","18125",11,37649,Unreliable,Unreliable
,"Porter County, IN","18127",80,502555,15.9187,15.7681
,"Posey County, IN","18129",12,76528,Unreliable,Unreliable
,"Pulaski County, IN","18131",Suppressed,38516,Suppressed,Suppressed
,"Putnam County, IN","18133",26,112639,23.0826,23.0688
,"Randolph County, IN","18135",10,75638,Unreliable,Unreliable
,"Ripley County, IN","18137",13,86044,Unreliable,Unreliable
,"Rush County, IN","18139",13,50213,Unreliable,Unreliable
,"St. Joseph County, IN","18141",119,805200,14.7789,14.2568
,"Scott County, IN","18143",Suppressed,71186,Suppressed,Suppressed
,"Shelby County, IN","18145",23,133381,17.2438,17.3482
,"Spencer County, IN","18147",10,62164,Unreliable,Unreliable
,"Starke County, IN","18149",11,69041,Unreliable,Unreliable
,"Steuben County, IN","18151",11,102796,Unreliable,Unreliable
,"Sullivan County, IN","18153",12,62780,Unreliable,Unreliable
,"Switzerland County, IN","18155",Suppressed,31503,Suppressed,Suppressed
,"Tippecanoe County, IN","18157",50,556959,8.9773,9.5714
,"Tipton County, IN","18159",Suppressed,45864,Suppressed,Suppressed
,"Union County, IN","18161",Suppressed,21640,Suppressed,Suppressed
,"Vanderburgh County, IN","18163",105,545604,19.2447,18.2969
,"Vermillion County, IN","18165",Suppressed,47030,Suppressed,Suppressed
,"Vigo County, IN","18167",81,324002,24.9998,25.6750
,"Wabash County, IN","18169",Suppressed,96152,Suppressed,Suppressed
,"Warren County, IN","18171",Suppressed,24787,Suppressed,Suppressed
,"Warrick County, IN","18173",29,185544,15.6297,14.6350
,"Washington County, IN","18175",13,83375,Unreliable,Unreliable
,"Wayne County, IN","18177",30,201240,14.9076,15.2661
,"Wells County, IN","18179",Suppressed,83775,Suppressed,Suppressed
,"White County, IN","18181",Suppressed,72745,Suppressed,Suppressed
,"Whitley County, IN","18183",17,100258,Unreliable,Unreliable
,"Adair County, IA","19001",Suppressed,21774,Suppressed,Suppressed
,"Adams County, IA","19003",Suppressed,11364,Suppressed,Suppressed
,"Allamakee County, IA","19005",Suppressed,41808,Suppressed,Suppressed
,"Appanoose County, IA","19007",Suppressed,37652,Suppressed,Suppressed
,"Audubon County, IA","19009",Suppressed,17245,Suppressed,Suppressed
,"Benton County, IA","19011",12,77037,Unreliable,Unreliable
,"Black Hawk County, IA","19013",56,399256,14.0261,14.7828
,"Boone County, IA","19015",11,79608,Unreliable,Unreliable
,"Bremer County, IA","19017",Suppressed,74241,Suppressed,Suppressed
,"Buchanan County, IA","19019",10,63092,Unreliable,Unreliable
,"Buena Vista County, IA","19021",Suppressed,61403,Suppressed,Suppressed
,"Butler County, IA","19023",Suppressed,44712,Suppressed,Suppressed
,"Calhoun County, IA","19025",Suppressed,29530,Suppressed,Suppressed
,"Carroll County, IA","19027",Suppressed,61497,Suppressed,Suppressed
,"Cass County, IA","19029",14,40032,Unreliable,Unreliable
,"Cedar County, IA","19031",Suppressed,55205,Suppressed,Suppressed
,"Cerro Gordo County, IA","19033",24,129341,18.5556,19.0838
,"Cherokee County, IA","19035",Suppressed,34918,Suppressed,Suppressed
,"Chickasaw County, IA","19037",Suppressed,36384,Suppressed,Suppressed
,"Clarke County, IA","19039",Suppressed,27785,Suppressed,Suppressed
,"Clay County, IA","19041",Suppressed,49355,Suppressed,Suppressed
,"Clayton County, IA","19043",Suppressed,52926,Suppressed,Suppressed
,"Clinton County, IA","19045",21,143128,14.6722,15.9503
,"Crawford County, IA","19047",Suppressed,51262,Suppressed,Suppressed
,"Dallas County, IA","19049",33,242049,13.6336,13.9703
,"Davis County, IA","19051",Suppressed,26410,Suppressed,Suppressed
,"Decatur County, IA","19053",Suppressed,24624,Suppressed,Suppressed
,"Delaware County, IA","19055",Suppressed,52128,Suppressed,Suppressed
,"Des Moines County, IA","19057",14,120049,Unreliable,Unreliable
,"Dickinson County, IA","19059",Suppressed,51289,Suppressed,Suppressed
,"Dubuque County, IA","19061",32,290498,11.0156,10.9705
,"Emmet County, IA","19063",Suppressed,29417,Suppressed,Suppressed
,"Fayette County, IA","19065",Suppressed,60654,Suppressed,Suppressed
,"Floyd County, IA","19067",Suppressed,47910,Suppressed,Suppressed
,"Franklin County, IA","19069",Suppressed,30901,Suppressed,Suppressed
,"Fremont County, IA","19071",Suppressed,20878,Suppressed,Suppressed
,"Greene County, IA","19073",Suppressed,27238,Suppressed,Suppressed
,"Grundy County, IA","19075",Suppressed,37123,Suppressed,Suppressed
,"Guthrie County, IA","19077",Suppressed,32023,Suppressed,Suppressed
,"Hamilton County, IA","19079",Suppressed,45383,Suppressed,Suppressed
,"Hancock County, IA","19081",Suppressed,32836,Suppressed,Suppressed
,"Hardin County, IA","19083",Suppressed,51904,Suppressed,Suppressed
,"Harrison County, IA","19085",Suppressed,42738,Suppressed,Suppressed
,"Henry County, IA","19087",10,59940,Unreliable,Unreliable
,"Howard County, IA","19089",Suppressed,28191,Suppressed,Suppressed
,"Humboldt County, IA","19091",Suppressed,28682,Suppressed,Suppressed
,"Ida County, IA","19093",Suppressed,21055,Suppressed,Suppressed
,"Iowa County, IA","19095",12,49087,Unreliable,Unreliable
,"Jackson County, IA","19097",12,58398,Unreliable,Unreliable
,"Jasper County, IA","19099",11,110407,Unreliable,Unreliable
,"Jefferson County, IA","19101",15,52970,Unreliable,Unreliable
,"Johnson County, IA","19103",47,433085,10.8524,10.7480
,"Jones County, IA","19105",Suppressed,61359,Suppressed,Suppressed
,"Keokuk County, IA","19107",Suppressed,30513,Suppressed,Suppressed
,"Kossuth County, IA","19109",Suppressed,45501,Suppressed,Suppressed
,"Lee County, IA","19111",18,104990,Unreliable,Unreliable
,"Linn County, IA","19113",96,659328,14.5603,14.5138
,"Louisa County, IA","19115",Suppressed,33488,Suppressed,Suppressed
,"Lucas County, IA","19117",Suppressed,26030,Suppressed,Suppressed
,"Lyon County, IA","19119",0,35182,Unreliable,Unreliable
,"Madison County, IA","19121",Suppressed,47210,Suppressed,Suppressed
,"Mahaska County, IA","19123",Suppressed,66875,Suppressed,Suppressed
,"Marion County, IA","19125",14,99848,Unreliable,Unreliable
,"Marshall County, IA","19127",12,121924,Unreliable,Unreliable
,"Mills County, IA","19129",10,44647,Unreliable,Unreliable
,"Mitchell County, IA","19131",Suppressed,32374,Suppressed,Suppressed
,"Monona County, IA","19133",Suppressed,26873,Suppressed,Suppressed
,"Monroe County, IA","19135",Suppressed,23844,Suppressed,Suppressed
,"Montgomery County, IA","19137",Suppressed,30880,Suppressed,Suppressed
,"Muscatine County, IA","19139",17,128854,Unreliable,Unreliable
,"O'Brien County, IA","19141",Suppressed,42060,Suppressed,Suppressed
,"Osceola County, IA","19143",Suppressed,18436,Suppressed,Suppressed
,"Page County, IA","19145",Suppressed,46414,Suppressed,Suppressed
,"Palo Alto County, IA","19147",Suppressed,27279,Suppressed,Suppressed
,"Plymouth County, IA","19149",Suppressed,74874,Suppressed,Suppressed
,"Pocahontas County, IA","19151",Suppressed,21032,Suppressed,Suppressed
,"Polk County, IA","19153",211,1401618,15.0540,15.1158
,"Pottawattamie County, IA","19155",50,280381,17.8329,17.8811
,"Poweshiek County, IA","19157",Suppressed,55751,Suppressed,Suppressed
,"Ringgold County, IA","19159",Suppressed,15187,Suppressed,Suppressed
,"Sac County, IA","19161",Suppressed,29932,Suppressed,Suppressed
,"Scott County, IA","19163",77,515987,14.9229,15.0985
,"Shelby County, IA","19165",Suppressed,35675,Suppressed,Suppressed
,"Sioux County, IA","19167",Suppressed,104516,Suppressed,Suppressed
,"Story County, IA","19169",26,287184,9.0534,9.4252
,"Tama County, IA","19171",Suppressed,52107,Suppressed,Suppressed
,"Taylor County, IA","19173",Suppressed,18564,Suppressed,Suppressed
,"Union County, IA","19175",13,37405,Unreliable,Unreliable
,"Van Buren County, IA","19177",Suppressed,22083,Suppressed,Suppressed
,"Wapello County, IA","19179",19,105367,Unreliable,Unreliable
,"Warren County, IA","19181",18,146273,Unreliable,Unreliable
,"Washington County, IA","19183",Suppressed,66598,Suppressed,Suppressed
,"Wayne County, IA","19185",Suppressed,19232,Suppressed,Suppressed
,"Webster County, IA","19187",21,110795,18.9539,18.9232
,"Winnebago County, IA","19189",Suppressed,31799,Suppressed,Suppressed
,"Winneshiek County, IA","19191",Suppressed,62038,Suppressed,Suppressed
,"Woodbury County, IA","19193",35,307832,11.3698,11.6033
,"Worth County, IA","19195",Suppressed,22765,Suppressed,Suppressed
,"Wright County, IA","19197",Suppressed,38392,Suppressed,Suppressed
,"Allen County, KS","20001",Suppressed,38340,Suppressed,Suppressed
,"Anderson County, KS","20003",Suppressed,23518,Suppressed,Suppressed
,"Atchison County, KS","20005",Suppressed,49291,Suppressed,Suppressed
,"Barber County, KS","20007",Suppressed,14408,Suppressed,Suppressed
,"Barton County, KS","20009",15,81263,Unreliable,Unreliable
,"Bourbon County, KS","20011",Suppressed,44101,Suppressed,Suppressed
,"Brown County, KS","20013",Suppressed,29275,Suppressed,Suppressed
,"Butler County, KS","20015",41,199993,20.5007,21.3240
,"Chase County, KS","20017",Suppressed,8040,Suppressed,Suppressed
,"Chautauqua County, KS","20019",Suppressed,10257,Suppressed,Suppressed
,"Cherokee County, KS","20021",10,61566,Unreliable,Unreliable
,"Cheyenne County, KS","20023",Suppressed,8033,Suppressed,Suppressed
,"Clark County, KS","20025",Suppressed,6312,Suppressed,Suppressed
,"Clay County, KS","20027",Suppressed,24807,Suppressed,Suppressed
,"Cloud County, KS","20029",Suppressed,27754,Suppressed,Suppressed
,"Coffey County, KS","20031",Suppressed,25250,Suppressed,Suppressed
,"Comanche County, KS","20033",0,5659,Unreliable,Unreliable
,"Cowley County, KS","20035",17,107504,Unreliable,Unreliable
,"Crawford County, KS","20037",18,117671,Unreliable,Unreliable
,"Decatur County, KS","20039",Suppressed,8672,Suppressed,Suppressed
,"Dickinson County, KS","20041",11,57761,Unreliable,Unreliable
,"Doniphan County, KS","20043",Suppressed,23335,Suppressed,Suppressed
,"Douglas County, KS","20045",53,354078,14.9685,16.7171
,"Edwards County, KS","20047",Suppressed,8936,Suppressed,Suppressed
,"Elk County, KS","20049",0,7846,Unreliable,Unreliable
,"Ellis County, KS","20051",11,86935,Unreliable,Unreliable
,"Ellsworth County, KS","20053",Suppressed,19063,Suppressed,Suppressed
,"Finney County, KS","20055",17,111024,Unreliable,Unreliable
,"Ford County, KS","20057",16,103302,Unreliable,Unreliable
,"Franklin County, KS","20059",14,76780,Unreliable,Unreliable
,"Geary County, KS","20061",22,109329,20.1227,19.8346
,"Gove County, KS","20063",Suppressed,7956,Suppressed,Suppressed
,"Graham County, KS","20065",Suppressed,7721,Suppressed,Suppressed
,"Grant County, KS","20067",Suppressed,23195,Suppressed,Suppressed
,"Gray County, KS","20069",Suppressed,18249,Suppressed,Suppressed
,"Greeley County, KS","20071",Suppressed,3927,Suppressed,Suppressed
,"Greenwood County, KS","20073",Suppressed,18723,Suppressed,Suppressed
,"Hamilton County, KS","20075",Suppressed,7613,Suppressed,Suppressed
,"Harper County, KS","20077",Suppressed,17320,Suppressed,Suppressed
,"Harvey County, KS","20079",13,104806,Unreliable,Unreliable
,"Haskell County, KS","20081",0,12176,Unreliable,Unreliable
,"Hodgeman County, KS","20083",0,5679,Unreliable,Unreliable
,"Jackson County, KS","20085",Suppressed,40168,Suppressed,Suppressed
,"Jefferson County, KS","20087",11,56682,Unreliable,Unreliable
,"Jewell County, KS","20089",Suppressed,8914,Suppressed,Suppressed
,"Johnson County, KS","20091",248,1738882,14.2620,13.8980
,"Kearny County, KS","20093",Suppressed,11788,Suppressed,Suppressed
,"Kingman County, KS","20095",Suppressed,22852,Suppressed,Suppressed
,"Kiowa County, KS","20097",0,7560,Unreliable,Unreliable
,"Labette County, KS","20099",16,62207,Unreliable,Unreliable
,"Lane County, KS","20101",Suppressed,4993,Suppressed,Suppressed
,"Leavenworth County, KS","20103",46,238316,19.3021,18.9009
,"Lincoln County, KS","20105",Suppressed,9345,Suppressed,Suppressed
,"Linn County, KS","20107",Suppressed,28596,Suppressed,Suppressed
,"Logan County, KS","20109",0,8450,Unreliable,Unreliable
,"Lyon County, KS","20111",11,100061,Unreliable,Unreliable
,"McPherson County, KS","20113",16,86986,Unreliable,Unreliable
,"Marion County, KS","20115",Suppressed,36423,Suppressed,Suppressed
,"Marshall County, KS","20117",Suppressed,29778,Suppressed,Suppressed
,"Meade County, KS","20119",Suppressed,12903,Suppressed,Suppressed
,"Miami County, KS","20121",21,98339,21.3547,21.8586
,"Mitchell County, KS","20123",Suppressed,18809,Suppressed,Suppressed
,"Montgomery County, KS","20125",11,100125,Unreliable,Unreliable
,"Morris County, KS","20127",0,16916,Unreliable,Unreliable
,"Morton County, KS","20129",Suppressed,8965,Suppressed,Suppressed
,"Nemaha County, KS","20131",Suppressed,30616,Suppressed,Suppressed
,"Neosho County, KS","20133",Suppressed,48908,Suppressed,Suppressed
,"Ness County, KS","20135",0,9072,Unreliable,Unreliable
,"Norton County, KS","20137",Suppressed,16603,Suppressed,Suppressed
,"Osage County, KS","20139",Suppressed,47626,Suppressed,Suppressed
,"Osborne County, KS","20141",Suppressed,11081,Suppressed,Suppressed
,"Ottawa County, KS","20143",Suppressed,17960,Suppressed,Suppressed
,"Pawnee County, KS","20145",Suppressed,20497,Suppressed,Suppressed
,"Phillips County, KS","20147",Suppressed,16389,Suppressed,Suppressed
,"Pottawatomie County, KS","20149",12,69856,Unreliable,Unreliable
,"Pratt County, KS","20151",Suppressed,29125,Suppressed,Suppressed
,"Rawlins County, KS","20153",Suppressed,7639,Suppressed,Suppressed
,"Reno County, KS","20155",32,190732,16.7775,16.8349
,"Republic County, KS","20157",Suppressed,14227,Suppressed,Suppressed
,"Rice County, KS","20159",Suppressed,29823,Suppressed,Suppressed
,"Riley County, KS","20161",27,223784,12.0652,13.5603
,"Rooks County, KS","20163",Suppressed,15405,Suppressed,Suppressed
,"Rush County, KS","20165",Suppressed,9385,Suppressed,Suppressed
,"Russell County, KS","20167",Suppressed,20983,Suppressed,Suppressed
,"Saline County, KS","20169",26,166588,15.6074,15.4376
,"Scott County, KS","20171",Suppressed,15076,Suppressed,Suppressed
,"Sedgwick County, KS","20173",266,1532372,17.3587,17.6270
,"Seward County, KS","20175",Suppressed,69326,Suppressed,Suppressed
,"Shawnee County, KS","20177",113,535277,21.1106,20.7478
,"Sheridan County, KS","20179",Suppressed,7560,Suppressed,Suppressed
,"Sherman County, KS","20181",Suppressed,18058,Suppressed,Suppressed
,"Smith County, KS","20183",Suppressed,11105,Suppressed,Suppressed
,"Stafford County, KS","20185",Suppressed,12741,Suppressed,Suppressed
,"Stanton County, KS","20187",0,6245,Unreliable,Unreliable
,"Stevens County, KS","20189",Suppressed,17191,Suppressed,Suppressed
,"Sumner County, KS","20191",10,70335,Unreliable,Unreliable
,"Thomas County, KS","20193",Suppressed,23687,Suppressed,Suppressed
,"Trego County, KS","20195",Suppressed,8701,Suppressed,Suppressed
,"Wabaunsee County, KS","20197",Suppressed,20864,Suppressed,Suppressed
,"Wallace County, KS","20199",0,4521,Unreliable,Unreliable
,"Washington County, KS","20201",0,16742,Unreliable,Unreliable
,"Wichita County, KS","20203",0,6445,Unreliable,Unreliable
,"Wilson County, KS","20205",Suppressed,26607,Suppressed,Suppressed
,"Woodson County, KS","20207",Suppressed,9437,Suppressed,Suppressed
,"Wyandotte County, KS","20209",80,488836,16.3654,16.6976
,"Adair County, KY","21001",Suppressed,57511,Suppressed,Suppressed
,"Allen County, KY","21003",11,61655,Unreliable,Unreliable
,"Anderson County, KY","21005",12,66025,Unreliable,Unreliable
,"Ballard County, KY","21007",Suppressed,24506,Suppressed,Suppressed
,"Barren County, KY","21009",26,130711,19.8912,19.5890
,"Bath County, KY","21011",Suppressed,36761,Suppressed,Suppressed
,"Bell County, KY","21013",18,82232,Unreliable,Unreliable
,"Boone County, KY","21015",57,382661,14.8957,15.4793
,"Bourbon County, KY","21017",Suppressed,60118,Suppressed,Suppressed
,"Boyd County, KY","21019",30,145289,20.6485,17.9415
,"Boyle County, KY","21021",17,89533,Unreliable,Unreliable
,"Bracken County, KY","21023",Suppressed,25127,Suppressed,Suppressed
,"Breathitt County, KY","21025",11,40177,Unreliable,Unreliable
,"Breckinridge County, KY","21027",14,59867,Unreliable,Unreliable
,"Bullitt County, KY","21029",50,235808,21.2037,20.8109
,"Butler County, KY","21031",Suppressed,38658,Suppressed,Suppressed
,"Caldwell County, KY","21033",11,37974,Unreliable,Unreliable
,"Calloway County, KY","21035",25,115062,21.7274,19.2456
,"Campbell County, KY","21037",33,276110,11.9518,12.2965
,"Carlisle County, KY","21039",Suppressed,14707,Suppressed,Suppressed
,"Carroll County, KY","21041",10,32193,Unreliable,Unreliable
,"Carter County, KY","21043",12,81427,Unreliable,Unreliable
,"Casey County, KY","21045",13,47514,Unreliable,Unreliable
,"Christian County, KY","21047",34,219910,15.4609,16.7878
,"Clark County, KY","21049",20,107334,18.6334,16.8742
,"Clay County, KY","21051",11,62926,Unreliable,Unreliable
,"Clinton County, KY","21053",Suppressed,30516,Suppressed,Suppressed
,"Crittenden County, KY","21055",Suppressed,27595,Suppressed,Suppressed
,"Cumberland County, KY","21057",Suppressed,20242,Suppressed,Suppressed
,"Daviess County, KY","21059",65,297208,21.8702,21.2915
,"Edmonson County, KY","21061",Suppressed,36134,Suppressed,Suppressed
,"Elliott County, KY","21063",Suppressed,22908,Suppressed,Suppressed
,"Estill County, KY","21065",12,43129,Unreliable,Unreliable
,"Fayette County, KY","21067",121,943734,12.8214,12.6039
,"Fleming County, KY","21069",Suppressed,43689,Suppressed,Suppressed
,"Floyd County, KY","21071",18,112974,Unreliable,Unreliable
,"Franklin County, KY","21073",22,150815,14.5874,13.5684
,"Fulton County, KY","21075",Suppressed,18682,Suppressed,Suppressed
,"Gallatin County, KY","21077",Suppressed,25834,Suppressed,Suppressed
,"Garrard County, KY","21079",Suppressed,51387,Suppressed,Suppressed
,"Grant County, KY","21081",12,74555,Unreliable,Unreliable
,"Graves County, KY","21083",22,112221,19.6042,19.1948
,"Grayson County, KY","21085",20,78599,25.4456,26.5520
,"Green County, KY","21087",Suppressed,33113,Suppressed,Suppressed
,"Greenup County, KY","21089",20,108269,18.4725,18.2643
,"Hancock County, KY","21091",Suppressed,26255,Suppressed,Suppressed
,"Hardin County, KY","21093",44,322021,13.6637,13.7035
,"Harlan County, KY","21095",14,83034,Unreliable,Unreliable
,"Harrison County, KY","21097",12,56001,Unreliable,Unreliable
,"Hart County, KY","21099",Suppressed,55678,Suppressed,Suppressed
,"Henderson County, KY","21101",24,139127,17.2504,17.8932
,"Henry County, KY","21103",Suppressed,47010,Suppressed,Suppressed
,"Hickman County, KY","21105",Suppressed,13973,Suppressed,Suppressed
,"Hopkins County, KY","21107",29,138502,20.9383,19.1456
,"Jackson County, KY","21109",Suppressed,40009,Suppressed,Suppressed
,"Jefferson County, KY","21111",383,2289001,16.7322,16.2492
,"Jessamine County, KY","21113",23,155133,14.8260,15.1585
,"Johnson County, KY","21115",Suppressed,69415,Suppressed,Suppressed
,"Kenton County, KY","21117",68,493886,13.7684,13.4896
,"Knott County, KY","21119",Suppressed,47129,Suppressed,Suppressed
,"Knox County, KY","21121",14,95215,Unreliable,Unreliable
,"Larue County, KY","21123",Suppressed,42517,Suppressed,Suppressed
,"Laurel County, KY","21125",27,180359,14.9701,15.4208
,"Lawrence County, KY","21127",Suppressed,47412,Suppressed,Suppressed
,"Lee County, KY","21129",Suppressed,20926,Suppressed,Suppressed
,"Leslie County, KY","21131",Suppressed,32167,Suppressed,Suppressed
,"Letcher County, KY","21133",11,69255,Unreliable,Unreliable
,"Lewis County, KY","21135",Suppressed,41004,Suppressed,Suppressed
,"Lincoln County, KY","21137",21,73280,28.6572,28.1116
,"Livingston County, KY","21139",Suppressed,27944,Suppressed,Suppressed
,"Logan County, KY","21141",11,80370,Unreliable,Unreliable
,"Lyon County, KY","21143",11,24805,Unreliable,Unreliable
,"McCracken County, KY","21145",43,195496,21.9953,22.3993
,"McCreary County, KY","21147",Suppressed,53252,Suppressed,Suppressed
,"McLean County, KY","21149",Suppressed,28465,Suppressed,Suppressed
,"Madison County, KY","21151",38,264711,14.3553,14.1747
,"Magoffin County, KY","21153",Suppressed,38405,Suppressed,Suppressed
,"Marion County, KY","21155",Suppressed,58577,Suppressed,Suppressed
,"Marshall County, KY","21157",35,93419,37.4656,35.2329
,"Martin County, KY","21159",Suppressed,36846,Suppressed,Suppressed
,"Mason County, KY","21161",Suppressed,51455,Suppressed,Suppressed
,"Meade County, KY","21163",15,85189,Unreliable,Unreliable
,"Menifee County, KY","21165",Suppressed,19053,Suppressed,Suppressed
,"Mercer County, KY","21167",15,64203,Unreliable,Unreliable
,"Metcalfe County, KY","21169",Suppressed,29917,Suppressed,Suppressed
,"Monroe County, KY","21171",Suppressed,31959,Suppressed,Suppressed
,"Montgomery County, KY","21173",16,82853,Unreliable,Unreliable
,"Morgan County, KY","21175",Suppressed,39876,Suppressed,Suppressed
,"Muhlenberg County, KY","21177",16,93418,Unreliable,Unreliable
,"Nelson County, KY","21179",23,135497,16.9745,16.6597
,"Nicholas County, KY","21181",Suppressed,21256,Suppressed,Suppressed
,"Ohio County, KY","21183",11,72571,Unreliable,Unreliable
,"Oldham County, KY","21185",20,193925,10.3133,9.6889
,"Owen County, KY","21187",Suppressed,32017,Suppressed,Suppressed
,"Owsley County, KY","21189",Suppressed,13460,Suppressed,Suppressed
,"Pendleton County, KY","21191",Suppressed,43461,Suppressed,Suppressed
,"Perry County, KY","21193",15,82505,Unreliable,Unreliable
,"Pike County, KY","21195",33,185381,17.8012,16.8585
,"Powell County, KY","21197",Suppressed,37011,Suppressed,Suppressed
,"Pulaski County, KY","21199",41,191563,21.4029,20.6840
,"Robertson County, KY","21201",0,6490,Unreliable,Unreliable
,"Rockcastle County, KY","21203",Suppressed,50618,Suppressed,Suppressed
,"Rowan County, KY","21205",10,71998,Unreliable,Unreliable
,"Russell County, KY","21207",Suppressed,53158,Suppressed,Suppressed
,"Scott County, KY","21209",21,157676,13.3185,13.1578
,"Shelby County, KY","21211",17,136915,Unreliable,Unreliable
,"Simpson County, KY","21213",Suppressed,53915,Suppressed,Suppressed
,"Spencer County, KY","21215",Suppressed,53836,Suppressed,Suppressed
,"Taylor County, KY","21217",11,76074,Unreliable,Unreliable
,"Todd County, KY","21219",Suppressed,37346,Suppressed,Suppressed
,"Trigg County, KY","21221",14,42639,Unreliable,Unreliable
,"Trimble County, KY","21223",Suppressed,26175,Suppressed,Suppressed
,"Union County, KY","21225",17,45095,Unreliable,Unreliable
,"Warren County, KY","21227",59,368843,15.9960,16.5373
,"Washington County, KY","21229",Suppressed,36211,Suppressed,Suppressed
,"Wayne County, KY","21231",13,61403,Unreliable,Unreliable
,"Webster County, KY","21233",Suppressed,39722,Suppressed,Suppressed
,"Whitley County, KY","21235",22,107728,20.4218,19.9914
,"Wolfe County, KY","21237",Suppressed,21632,Suppressed,Suppressed
,"Woodford County, KY","21239",17,77480,Unreliable,Unreliable
,"Acadia Parish, LA","22001",33,187708,17.5805,17.8974
,"Allen Parish, LA","22003",Suppressed,77080,Suppressed,Suppressed
,"Ascension Parish, LA","22005",50,358071,13.9637,14.6335
,"Assumption Parish, LA","22007",Suppressed,68571,Suppressed,Suppressed
,"Avoyelles Parish, LA","22009",32,123365,25.9393,24.7097
,"Beauregard Parish, LA","22011",16,109587,Unreliable,Unreliable
,"Bienville Parish, LA","22013",Suppressed,41536,Suppressed,Suppressed
,"Bossier Parish, LA","22015",58,376296,15.4134,15.0139
,"Caddo Parish, LA","22017",106,752914,14.0786,13.9985
,"Calcasieu Parish, LA","22019",121,596593,20.2818,20.0468
,"Caldwell Parish, LA","22021",Suppressed,29974,Suppressed,Suppressed
,"Cameron Parish, LA","22023",Suppressed,20378,Suppressed,Suppressed
,"Catahoula Parish, LA","22025",Suppressed,30219,Suppressed,Suppressed
,"Claiborne Parish, LA","22027",Suppressed,48839,Suppressed,Suppressed
,"Concordia Parish, LA","22029",Suppressed,60528,Suppressed,Suppressed
,"De Soto Parish, LA","22031",11,81343,Unreliable,Unreliable
,"East Baton Rouge Parish, LA","22033",143,1339832,10.6730,10.7028
,"East Carroll Parish, LA","22035",Suppressed,22065,Suppressed,Suppressed
,"East Feliciana Parish, LA","22037",Suppressed,59192,Suppressed,Suppressed
,"Evangeline Parish, LA","22039",37,101152,36.5786,36.3203
,"Franklin Parish, LA","22041",11,61181,Unreliable,Unreliable
,"Grant Parish, LA","22043",10,67092,Unreliable,Unreliable
,"Iberia Parish, LA","22045",26,221289,11.7493,11.7981
,"Iberville Parish, LA","22047",Suppressed,99342,Suppressed,Suppressed
,"Jackson Parish, LA","22049",Suppressed,47660,Suppressed,Suppressed
,"Jefferson Parish, LA","22051",191,1308514,14.5967,13.6885
,"Jefferson Davis Parish, LA","22053",12,94329,Unreliable,Unreliable
,"Lafayette Parish, LA","22055",104,717140,14.5020,14.3501
,"Lafourche Parish, LA","22057",65,294650,22.0601,21.8210
,"LaSalle Parish, LA","22059",Suppressed,44865,Suppressed,Suppressed
,"Lincoln Parish, LA","22061",19,143136,Unreliable,Unreliable
,"Livingston Parish, LA","22063",84,413677,20.3057,20.4022
,"Madison Parish, LA","22065",Suppressed,34885,Suppressed,Suppressed
,"Morehouse Parish, LA","22067",Suppressed,79226,Suppressed,Suppressed
,"Natchitoches Parish, LA","22069",21,117507,17.8713,18.4588
,"Orleans Parish, LA","22071",139,1165432,11.9269,11.0837
,"Ouachita Parish, LA","22073",46,470069,9.7858,9.4203
,"Plaquemines Parish, LA","22075",Suppressed,70406,Suppressed,Suppressed
,"Pointe Coupee Parish, LA","22077",12,66816,Unreliable,Unreliable
,"Rapides Parish, LA","22079",79,397053,19.8966,20.5857
,"Red River Parish, LA","22081",Suppressed,25812,Suppressed,Suppressed
,"Richland Parish, LA","22083",Suppressed,61693,Suppressed,Suppressed
,"Sabine Parish, LA","22085",14,72362,Unreliable,Unreliable
,"St. Bernard Parish, LA","22087",20,135505,14.7596,14.3137
,"St. Charles Parish, LA","22089",19,158480,Unreliable,Unreliable
,"St. Helena Parish, LA","22091",Suppressed,31698,Suppressed,Suppressed
,"St. James Parish, LA","22093",Suppressed,64762,Suppressed,Suppressed
,"St. John the Baptist Parish, LA","22095",14,131002,Unreliable,Unreliable
,"St. Landry Parish, LA","22097",48,251440,19.0900,20.3299
,"St. Martin Parish, LA","22099",39,161157,24.2000,22.9661
,"St. Mary Parish, LA","22101",22,158065,13.9183,14.3655
,"St. Tammany Parish, LA","22103",133,749519,17.7447,17.1950
,"Tangipahoa Parish, LA","22105",64,386514,16.5583,17.2078
,"Tensas Parish, LA","22107",0,14167,Unreliable,Unreliable
,"Terrebonne Parish, LA","22109",48,340520,14.0961,13.7347
,"Union Parish, LA","22111",Suppressed,67503,Suppressed,Suppressed
,"Vermilion Parish, LA","22113",25,179696,13.9124,15.3210
,"Vernon Parish, LA","22115",28,153504,18.2406,18.7422
,"Washington Parish, LA","22117",14,138967,Unreliable,Unreliable
,"Webster Parish, LA","22119",21,120064,17.4907,17.2927
,"West Baton Rouge Parish, LA","22121",13,76370,Unreliable,Unreliable
,"West Carroll Parish, LA","22123",Suppressed,33932,Suppressed,Suppressed
,"West Feliciana Parish, LA","22125",Suppressed,46135,Suppressed,Suppressed
,"Winn Parish, LA","22127",Suppressed,43687,Suppressed,Suppressed
,"Androscoggin County, ME","23001",63,321992,19.5657,18.6752
,"Aroostook County, ME","23003",46,206034,22.3264,21.4907
,"Cumberland County, ME","23005",109,869815,12.5314,11.8044
